time,p.x,p.y,p.z,att.x,att.y,att.z,attq.w,attq.x,attq.y,attq.z,v.x,v.y,v.z,v.r,v.p,v.yaw,pdot.x,pdot.y,pdot.z,vdot.x,vdot.y,vdot.z,vdot.r,vdot.p,vdot.yaw
3815,4.41202, 1, 4,-0, 0, -0,1,0,0,0,1.49523, 0, 0, 0, 0, 0,1.49523, 0, 0,-0.000421026, 0, 0, 0, 0, 0
3820,4.4195, 1, 4,-0, 0, -0,1,0,0,0,1.49523, 0, 0, 0, 0, 0,1.49523, 0, 0,-0.000421011, 0, 0, 0, 0, 0
3825,4.42698, 1, 4,-0, 0, -0,1,0,0,0,1.49523, 0, 0, 0, 0, 0,1.49523, 0, 0,-0.000420996, 0, 0, 0, 0, 0
3830,4.43445, 1, 4,-0, 0, -0,1,0,0,0,1.49522, 0, 0, 0, 0, 0,1.49522, 0, 0,-0.00042098, 0, 0, 0, 0, 0
3835,4.44193, 1, 4,-0, 0, -0,1,0,0,0,1.49522, 0, 0, 0, 0, 0,1.49522, 0, 0,-0.000420965, 0, 0, 0, 0, 0
3840,4.4494, 1, 4,-0, 0, -0,1,0,0,0,1.49522, 0, 0, 0, 0, 0,1.49522, 0, 0,-0.000420949, 0, 0, 0, 0, 0
3845,4.45688, 1, 4,-0, 0, -0,1,0,0,0,1.49522, 0, 0, 0, 0, 0,1.49522, 0, 0,-0.000420934, 0, 0, 0, 0, 0
3850,4.46436, 1, 4,-0, 0, -0,1,0,0,0,1.49522, 0, 0, 0, 0, 0,1.49522, 0, 0,-0.000420918, 0, 0, 0, 0, 0
3855,4.47183, 1, 4,-0, 0, -0,1,0,0,0,1.49521, 0, 0, 0, 0, 0,1.49521, 0, 0,-0.000420903, 0, 0, 0, 0, 0
3860,4.47931, 1, 4,-0, 0, -0,1,0,0,0,1.49521, 0, 0, 0, 0, 0,1.49521, 0, 0,-0.000420887, 0, 0, 0, 0, 0
3865,4.48679, 1, 4,-0, 0, -0,1,0,0,0,1.49521, 0, 0, 0, 0, 0,1.49521, 0, 0,-0.000420872, 0, 0, 0, 0, 0
3870,4.49426, 1, 4,-0, 0, -0,1,0,0,0,1.49521, 0, 0, 0, 0, 0,1.49521, 0, 0,-0.000420856, 0, 0, 0, 0, 0
3875,4.50174, 1, 4,-0, 0, -0,1,0,0,0,1.49521, 0, 0, 0, 0, 0,1.49521, 0, 0,-0.000420841, 0, 0, 0, 0, 0
3880,4.50921, 1, 4,-0, 0, -0,1,0,0,0,1.4952, 0, 0, 0, 0, 0,1.4952, 0, 0,-0.000420825, 0, 0, 0, 0, 0
3885,4.51669, 1, 4,-0, 0, -0,1,0,0,0,1.4952, 0, 0, 0, 0, 0,1.4952, 0, 0,-0.00042081, 0, 0, 0, 0, 0
3890,4.52417, 1, 4,-0, 0, -0,1,0,0,0,1.4952, 0, 0, 0, 0, 0,1.4952, 0, 0,-0.000420795, 0, 0, 0, 0, 0
3895,4.53164, 1, 4,-0, 0, -0,1,0,0,0,1.4952, 0, 0, 0, 0, 0,1.4952, 0, 0,-0.000420779, 0, 0, 0, 0, 0
3900,4.53912, 1, 4,-0, 0, -0,1,0,0,0,1.49519, 0, 0, 0, 0, 0,1.49519, 0, 0,-0.000420764, 0, 0, 0, 0, 0
3905,4.54659, 1, 4,-0, 0, -0,1,0,0,0,1.49519, 0, 0, 0, 0, 0,1.49519, 0, 0,-0.000420748, 0, 0, 0, 0, 0
3910,4.55407, 1, 4,-0, 0, -0,1,0,0,0,1.49519, 0, 0, 0, 0, 0,1.49519, 0, 0,-0.000420733, 0, 0, 0, 0, 0
3915,4.56155, 1, 4,-0, 0, -0,1,0,0,0,1.49519, 0, 0, 0, 0, 0,1.49519, 0, 0,-0.000420717, 0, 0, 0, 0, 0
3920,4.56902, 1, 4,-0, 0, -0,1,0,0,0,1.49519, 0, 0, 0, 0, 0,1.49519, 0, 0,-0.000420702, 0, 0, 0, 0, 0
3925,4.5765, 1, 4,-0, 0, -0,1,0,0,0,1.49518, 0, 0, 0, 0, 0,1.49518, 0, 0,-0.000420686, 0, 0, 0, 0, 0
3930,4.58397, 1, 4,-0, 0, -0,1,0,0,0,1.49518, 0, 0, 0, 0, 0,1.49518, 0, 0,-0.000420671, 0, 0, 0, 0, 0
3935,4.59145, 1, 4,-0, 0, -0,1,0,0,0,1.49518, 0, 0, 0, 0, 0,1.49518, 0, 0,-0.000420656, 0, 0, 0, 0, 0
3940,4.59892, 1, 4,-0, 0, -0,1,0,0,0,1.49518, 0, 0, 0, 0, 0,1.49518, 0, 0,-0.00042064, 0, 0, 0, 0, 0
3945,4.6064, 1, 4,-0, 0, -0,1,0,0,0,1.49518, 0, 0, 0, 0, 0,1.49518, 0, 0,-0.000420625, 0, 0, 0, 0, 0
3950,4.61388, 1, 4,-0, 0, -0,1,0,0,0,1.49517, 0, 0, 0, 0, 0,1.49517, 0, 0,-0.000420609, 0, 0, 0, 0, 0
3955,4.62135, 1, 4,-0, 0, -0,1,0,0,0,1.49517, 0, 0, 0, 0, 0,1.49517, 0, 0,-0.000420594, 0, 0, 0, 0, 0
3960,4.62883, 1, 4,-0, 0, -0,1,0,0,0,1.49517, 0, 0, 0, 0, 0,1.49517, 0, 0,-0.000420578, 0, 0, 0, 0, 0
3965,4.6363, 1, 4,-0, 0, -0,1,0,0,0,1.49517, 0, 0, 0, 0, 0,1.49517, 0, 0,-0.000420563, 0, 0, 0, 0, 0
3970,4.64378, 1, 4,-0, 0, -0,1,0,0,0,1.49517, 0, 0, 0, 0, 0,1.49517, 0, 0,-0.000420547, 0, 0, 0, 0, 0
3975,4.65126, 1, 4,-0, 0, -0,1,0,0,0,1.49516, 0, 0, 0, 0, 0,1.49516, 0, 0,-0.000420532, 0, 0, 0, 0, 0
3980,4.65873, 1, 4,-0, 0, -0,1,0,0,0,1.49516, 0, 0, 0, 0, 0,1.49516, 0, 0,-0.000420517, 0, 0, 0, 0, 0
3985,4.66621, 1, 4,-0, 0, -0,1,0,0,0,1.49516, 0, 0, 0, 0, 0,1.49516, 0, 0,-0.000420501, 0, 0, 0, 0, 0
3990,4.67368, 1, 4,-0, 0, -0,1,0,0,0,1.49516, 0, 0, 0, 0, 0,1.49516, 0, 0,-0.000420486, 0, 0, 0, 0, 0
3995,4.68116, 1, 4,-0, 0, -0,1,0,0,0,1.49515, 0, 0, 0, 0, 0,1.49515, 0, 0,-0.00042047, 0, 0, 0, 0, 0
4000,4.68863, 1, 4,-0, 0, -0,1,0,0,0,1.49515, 0, 0, 0, 0, 0,1.49515, 0, 0,-0.000420455, 0, 0, 0, 0, 0
4005,4.69611, 1, 4,-0, 0, -0,1,0,0,0,1.49515, 0, 0, 0, 0, 0,1.49515, 0, 0,-0.000420439, 0, 0, 0, 0, 0
4010,4.70359, 1, 4,-0, 0, -0,1,0,0,0,1.49515, 0, 0, 0, 0, 0,1.49515, 0, 0,-0.000420424, 0, 0, 0, 0, 0
